model_id,study_track,architecture,observed_lead,factorial_mask,seed,epochs_trained,status,val_missing_pearson,val_missing_pearson_p05,val_recon_loss,miou_wave,P_iou,QRS_iou,T_iou,macro_f1_wave,boundary_f1_smoke,train_recon,train_ssl,train_ce,train_dice,train_boundary,train_fid,train_total,train_grad_norm,train_consistency,mean_all_missing_r,p05_all_missing_r,mean_chest_r,p05_chest_r,mean_limb_r,p05_limb_r,mean_septal_r,mean_anterior_r,mean_lateral_chest_r,mean_high_lateral_r,mean_inferior_r,pearson_lead_I,p05_lead_I,p50_lead_I,p95_lead_I,rmse_lead_I,mae_lead_I,snr_lead_I,pearson_lead_II,p05_lead_II,p50_lead_II,p95_lead_II,rmse_lead_II,mae_lead_II,snr_lead_II,pearson_lead_III,p05_lead_III,p50_lead_III,p95_lead_III,rmse_lead_III,mae_lead_III,snr_lead_III,pearson_lead_aVR,p05_lead_aVR,p50_lead_aVR,p95_lead_aVR,rmse_lead_aVR,mae_lead_aVR,snr_lead_aVR,pearson_lead_aVL,p05_lead_aVL,p50_lead_aVL,p95_lead_aVL,rmse_lead_aVL,mae_lead_aVL,snr_lead_aVL,pearson_lead_aVF,p05_lead_aVF,p50_lead_aVF,p95_lead_aVF,rmse_lead_aVF,mae_lead_aVF,snr_lead_aVF,pearson_lead_V1,p05_lead_V1,p50_lead_V1,p95_lead_V1,rmse_lead_V1,mae_lead_V1,snr_lead_V1,pearson_lead_V2,p05_lead_V2,p50_lead_V2,p95_lead_V2,rmse_lead_V2,mae_lead_V2,snr_lead_V2,pearson_lead_V3,p05_lead_V3,p50_lead_V3,p95_lead_V3,rmse_lead_V3,mae_lead_V3,snr_lead_V3,pearson_lead_V4,p05_lead_V4,p50_lead_V4,p95_lead_V4,rmse_lead_V4,mae_lead_V4,snr_lead_V4,pearson_lead_V5,p05_lead_V5,p50_lead_V5,p95_lead_V5,rmse_lead_V5,mae_lead_V5,snr_lead_V5,pearson_lead_V6,p05_lead_V6,p50_lead_V6,p95_lead_V6,rmse_lead_V6,mae_lead_V6,snr_lead_V6,rdb_boundary_micro_f1_20ms,rdb_signal_pearson_p05,rdb_miou_wave,rdb_p_iou,rdb_qrs_iou,rdb_t_iou,rdb_p_dice,rdb_qrs_dice,rdb_t_dice,rdb_mae_P_onset_ms,rdb_f1_P_onset,rdb_mae_P_offset_ms,rdb_f1_P_offset,rdb_mae_QRS_onset_ms,rdb_f1_QRS_onset,rdb_mae_QRS_offset_ms,rdb_f1_QRS_offset,rdb_mae_T_onset_ms,rdb_f1_T_onset,rdb_mae_T_offset_ms,rdb_f1_T_offset
conv10e_R5_morlet_mag_ueg_phase_wyatt_s42_l0,10-Epoch Convergence,R5_morlet_mag_ueg_phase_wyatt,I,1110000,42,10,completed,0.7382612143785267,0.39775248169898986,0.8619002673936926,0.8138254284858704,0.7543571591377258,0.87925124168396,0.8078680038452148,0.8964840769767761,0.8354773348412025,1.615693211263659,0.2780535559613381,0.2134676473158226,0.15624350280189747,0.0,0.0,1.9212953593477042,0.40241391482595423,0.0022013100386391172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7069223103905534,0.4648518597500508,,,,,,,,,,,,,,,,,,,
conv10e_ssl_log_magnitude_phase_sin_local_gated_add_s42_l0,10-Epoch Convergence,ssl_log_magnitude_phase_sin_local_gated_add,I,1110000,42,10,completed,0.7379335894262605,0.3973324358463287,0.8605556246163188,0.815873920917511,0.7641506195068359,0.8794496655464172,0.8040216565132141,0.8978447914123535,0.8366927162737887,1.5943330962625828,0.16677890457167327,0.21120651075422692,0.15435096873209847,0.0,0.0,1.8911655976401693,0.49901720979952024,0.002231113560197247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7042044832341325,0.47371167090357913,,,,,,,,,,,,,,,,,,,
conv10e_ssl_log_magnitude_real_both_gated_add_s42_l0,10-Epoch Convergence,ssl_log_magnitude_real_both_gated_add,I,1110000,42,10,completed,0.737609177442166,0.39034874737262726,0.8643732209136521,0.8170281052589417,0.763916552066803,0.8770054578781128,0.810162365436554,0.8985864520072937,0.8385014094753114,1.574617762752379,0.048451051426050565,0.2083688337843742,0.15183337395748572,0.0,0.0,1.8614426321615642,0.4504087241035926,0.002335929880904021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7069910447612479,0.44755335381912825,,,,,,,,,,,,,,,,,,,
conv10e_del_wave_ce_s42_l0,10-Epoch Convergence,del_wave_ce,I,1110000,42,10,completed,0.737467889880921,0.3928472936153412,0.8628022748491039,0.7998926043510437,0.7294349670410156,0.876190185546875,0.7940526604652405,0.8875894546508789,0.821872862139852,1.6147058697342143,0.14346551938914903,0.21652247516878378,0.0,0.0,0.0,1.8385183796596645,0.34772276214461867,0.0023352202809457934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6897685239670847,0.4442679295792929,,,,,,,,,,,,,,,,,,,
conv10e_tf_sc16_cy8_s42_l0,10-Epoch Convergence,tf_sc16_cy8,I,1110000,42,10,completed,0.7365993423258568,0.3908524036407471,0.8638860531475233,0.8102110028266907,0.7544881701469421,0.8779557347297668,0.7981892824172974,0.894282877445221,0.8245586819924905,1.6290530175007105,0.1964470248035585,0.21866229705448686,0.16104830661047628,0.0,0.0,1.938171852028939,0.31850043090568764,0.002200634991268501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.698004902830092,0.4275666738105647,,,,,,,,,,,,,,,,,,,
conv10e_R7_morlet_mag_ueg_real_s42_l0,10-Epoch Convergence,R7_morlet_mag_ueg_real,I,1110000,42,10,completed,0.7358725783144232,0.39397086203098297,0.8671636322270269,0.8069760203361511,0.7503160834312439,0.8785718083381653,0.7920399904251099,0.8922213912010193,0.8217468567534706,1.633714661020398,0.24186903121567707,0.21985115236722416,0.16248249205118878,0.0,0.0,1.9470102360957693,0.3337054920896906,0.0021944545775311663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7024574834314659,0.4682066195787613,,,,,,,,,,,,,,,,,,,
conv10e_A0_raw_s42_l0,10-Epoch Convergence,A0_raw,I,1110000,42,10,completed,0.7315404193695128,0.393294158577919,0.8787883459657863,0.7806310653686523,0.7102569937705994,0.877127468585968,0.7545086145401001,0.8750690817832947,0.7831636431547561,1.594957195413886,0.0,0.2158906621769563,0.15825156949579058,0.0,0.0,1.8900917447474186,0.4785035883271417,0.002362030906875041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6796713716574311,0.4289817848212718,,,,,,,,,,,,,,,,,,,
conv_control_1110000_s42_l0,3-Epoch Wavelet & SSL Screening,conv_control_1110000,I,1110000,42,3,completed,0.7225563754022558,0.3831822097301483,0.9037303665409917,0.773502767086029,0.6859155893325806,0.8692053556442261,0.7653872966766357,0.8702772259712219,0.7942007402378396,1.7018808459126673,0.20688823678939988,0.23866347394053763,0.1771897693304858,0.0,0.0,2.039522793185025,0.7654094913087539,0.0007834664123181842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R7_morlet_mag_ueg_real_1110000_s42_l0,3-Epoch Wavelet & SSL Screening,R7_morlet_mag_ueg_real_1110000,I,1110000,42,3,completed,0.7167045849567835,0.3806386262178421,0.9164031536682792,0.741760790348053,0.6362491250038147,0.8682586550712585,0.7207745909690857,0.8483031392097473,0.7494035796497027,1.7083231096898035,0.244157985855929,0.24545904873634347,0.18384862734025373,0.0,0.0,2.057950422258972,0.7326959257938579,0.0007210876268657857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
del_wave_ce_1110000_s42_l0,3-Epoch Wavelet & SSL Screening,del_wave_ce_1110000,I,1110000,42,3,completed,0.7164242333087062,0.3757015228271484,0.9178924353226371,0.7242771983146667,0.6007112860679626,0.8651056289672852,0.7070145010948181,0.8355312943458557,0.7463837962812205,1.7069555162070285,0.1909504907805304,0.24677318772312476,0.0,0.0,0.0,1.9633104255470828,0.6981562205488854,0.0006839505581950684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tf_sc16_cy4_1110000_s42_l0,3-Epoch Wavelet & SSL Screening,tf_sc16_cy4_1110000,I,1110000,42,3,completed,0.7161931325965213,0.37103372514247895,0.9181151320968849,0.7389926910400391,0.627726674079895,0.8701667785644531,0.719084620475769,0.8461530804634094,0.745900613144979,1.708479086363476,0.12513128488416916,0.24725131305661896,0.18519617856059548,0.0,0.0,2.0546209682303513,0.7463145754875722,0.0007183705431440813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R8_morlet_mag_ueg_mag_1110000_s42_l0,3-Epoch Wavelet & SSL Screening,R8_morlet_mag_ueg_mag_1110000,I,1110000,42,3,completed,0.715817882212035,0.3761722892522812,0.9196059021396913,0.7327867150306702,0.6211676001548767,0.8658687472343445,0.7113239169120789,0.8419162631034851,0.7548316708229428,1.7081147584074714,0.14068658020680216,0.24634318413028228,0.18439091178457478,0.0,0.0,2.053727893525851,0.6839974936430719,0.000803238996378667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ssl_log_magnitude_real_local_gated_add_1110000_s42_l0,3-Epoch Wavelet & SSL Screening,ssl_log_magnitude_real_local_gated_add_1110000,I,1110000,42,3,completed,0.7157592533930174,0.3744731307029724,0.9194719134897426,0.738464891910553,0.6340681314468384,0.8657306432723999,0.7155959010124207,0.8461062908172607,0.7507171405403154,1.7090729278041508,0.048310930171532325,0.2466274105203925,0.18467365126860769,0.0,0.0,2.050488128510362,0.7441579072281371,0.0007083646281188607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
del_fid_1110000_s42_l0,3-Epoch Wavelet & SSL Screening,del_fid_1110000,I,1110000,42,3,completed,0.7156191121614476,0.3785862445831299,0.9195713349010634,0.737288236618042,0.6253706812858582,0.866925060749054,0.7195689082145691,0.8450496196746826,0.7497510023750542,1.7080802872248058,0.16636915656315068,0.2471206399772859,0.18527842428868083,0.0,0.16804798248348213,2.07299772689217,0.7043709770082114,0.0006866168361757067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R2_morlet_mag_ueg_phase_sin_1110000_s42_l0,3-Epoch Wavelet & SSL Screening,R2_morlet_mag_ueg_phase_sin_1110000,I,1110000,42,3,completed,0.7156101340885337,0.37931611835956575,0.9208245294681494,0.7362966537475586,0.6242984533309937,0.8664728999137878,0.7181185483932495,0.844365119934082,0.7484337666886799,1.709310166546881,0.1741082000032049,0.2465346095173858,0.18489351704479576,0.0,0.0,2.057034699394478,0.6932570316180168,0.000755049407057096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ssl_magnitude_phase_both_gated_add_1110000_s42_l0,3-Epoch Wavelet & SSL Screening,ssl_magnitude_phase_both_gated_add_1110000,I,1110000,42,3,completed,0.7155612060272033,0.37590069472789767,0.9194153339966483,0.7395286560058594,0.6360440850257874,0.8672263622283936,0.715315580368042,0.8468217849731445,0.7487278475533309,1.7085672047905707,0.17050984687875212,0.24665179305152474,0.18459779133557397,0.0,0.0,2.0560816091598175,0.7595912956403548,0.0007645049236924017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R1_morlet_mag_ueg_phase_1110000_s42_l0,3-Epoch Wavelet & SSL Screening,R1_morlet_mag_ueg_phase_1110000,I,1110000,42,3,completed,0.7153904611996511,0.3770565241575241,0.920304612836976,0.7388690114021301,0.6265555024147034,0.8678389191627502,0.7222127318382263,0.8461182713508606,0.7511477247504547,1.706155218867952,0.1337079120528596,0.24636304013732013,0.1846430637261567,0.0,0.0,2.051564368507124,0.7409216427270464,0.0007835696998175981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ssl_log_magnitude_real_both_gated_add_1110000_s42_l0,3-Epoch Wavelet & SSL Screening,ssl_log_magnitude_real_both_gated_add_1110000,I,1110000,42,3,completed,0.7153801039540462,0.3765253245830536,0.9197020997171816,0.742088794708252,0.6421955227851868,0.8673011660575867,0.7167696952819824,0.8486917018890381,0.7517588843326837,1.7085796474972728,0.06069498510080568,0.24638259498404755,0.18446109162112345,0.0,0.0,2.0502629481447516,0.7291304039583066,0.0007081247109240388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R0_morlet_mag_morlet_phase_1110000_s42_l0,3-Epoch Wavelet & SSL Screening,R0_morlet_mag_morlet_phase_1110000,I,1110000,42,3,completed,0.7153526870303446,0.36980038285255434,0.919543060703554,0.737882137298584,0.6286813020706177,0.8668493032455444,0.7181158661842346,0.8455410003662109,0.7481213879759243,1.7085055922644812,0.2751337900447729,0.24720151742493945,0.18503940411851338,0.0,0.0,2.0620256687173644,0.7302505135755061,0.0008433476313999928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tf_sc16_cy8_1110000_s42_l0,3-Epoch Wavelet & SSL Screening,tf_sc16_cy8_1110000,I,1110000,42,3,completed,0.7153252836408975,0.3775775760412216,0.9194824531458426,0.748788595199585,0.6459946036338806,0.8656488656997681,0.7347224354743958,0.8533313274383545,0.7527447092559385,1.7078843148860674,0.10009185592284839,0.2447273939154869,0.18330828927575885,0.0,0.0,2.0493092809779845,0.7101731554239149,0.0007767243738959611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ssl_log_magnitude_phase_sin_local_gated_add_1110000_s42_l0,3-Epoch Wavelet & SSL Screening,ssl_log_magnitude_phase_sin_local_gated_add_1110000,I,1110000,42,3,completed,0.7152293072834243,0.37305693924427036,0.9199182745339214,0.7371214032173157,0.6221914887428284,0.8666926026344299,0.722480058670044,0.8448565602302551,0.7513057091893696,1.7085607135018637,0.04516124747228447,0.24660803959448452,0.18480996016043635,0.0,0.0,2.049871104145867,0.7018149538898117,0.0007861776860853181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tau0.999_1110000_s42_l0,3-Epoch Wavelet & SSL Screening,tau0.999_1110000,I,1110000,42,3,completed,0.7151633662769363,0.375064492225647,0.920366108417511,0.7336457371711731,0.6260232329368591,0.8657082915306091,0.7092057466506958,0.8426306843757629,0.7456338850959886,1.7108652257569126,0.08581532696615381,0.2468694807412137,0.184733532560645,0.0,0.0,2.0544270332469496,0.7419877806849404,0.0006958176132882609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ssl_log_magnitude_phase_sin_both_gated_add_1110000_s42_l0,3-Epoch Wavelet & SSL Screening,ssl_log_magnitude_phase_sin_both_gated_add_1110000,I,1110000,42,3,completed,0.7149802360792895,0.3764189302921295,0.920752133148304,0.7300612330436707,0.6176304221153259,0.8666856288909912,0.7058675289154053,0.8399273753166199,0.742560730360392,1.7100819229641917,0.15880803517641606,0.24699185717499825,0.184960895171218,0.0,0.0,2.057532403139327,0.7487203445983196,0.0007555071292326796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
del_wave_boundary_1110000_s42_l0,3-Epoch Wavelet & SSL Screening,del_wave_boundary_1110000,I,1110000,42,3,completed,0.7148808085788818,0.3770416766405106,0.9197913615599923,0.734122097492218,0.6215123534202576,0.8677944540977478,0.713059663772583,0.8427667617797852,0.7626146412018012,1.7092018999989205,0.16667050218056872,0.2466905637207638,0.18500154692510934,0.027368737541987233,0.0,2.0595016015495196,0.7164772688576466,0.0007592113774795326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E1_ssl_both_1110000_s42_l0,3-Epoch Wavelet & SSL Screening,E1_ssl_both_1110000,I,1110000,42,3,completed,0.7147697362763167,0.3774885654449463,0.9199804516806118,0.7277137637138367,0.61432945728302,0.8648503422737122,0.7039614319801331,0.8382959365844727,0.7396857897355429,1.7089075757648837,0.15634986316851332,0.2475445180073508,0.18547557894427744,0.0,0.0,2.057043433189392,0.8421374799790844,0.0007211478745912212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ssl_w0.1_1110000_s42_l0,3-Epoch Wavelet & SSL Screening,ssl_w0.1_1110000,I,1110000,42,3,completed,0.714701973361723,0.37297726273536685,0.9211918763492418,0.7377251982688904,0.6268259882926941,0.8681437373161316,0.7182057499885559,0.8453419804573059,0.7483321144939251,1.7100763487261395,0.15125775789543347,0.24699532730343,0.18509482009612216,0.0,0.0,2.0647803385955177,0.7156317182058511,0.0007094409089647188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tf_sc48_cy6_1110000_s42_l0,3-Epoch Wavelet & SSL Screening,tf_sc48_cy6_1110000,I,1110000,42,3,completed,0.714684828184545,0.3658531099557877,0.9200514243996661,0.74049973487854,0.6376596093177795,0.8648844361305237,0.7189552187919617,0.8475983142852783,0.7498499493428983,1.7097009665525382,0.14660524643474285,0.24663588131072325,0.1846458496778948,0.0,0.0,2.056023582542541,0.7656640909986075,0.000670914509920164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1_E1_morlet_mag_morlet_phase_1110000_s42_l0,3-Epoch Wavelet & SSL Screening,C1_E1_morlet_mag_morlet_phase_1110000,I,1110000,42,3,completed,0.7146708084551078,0.3748343646526337,0.920371179131494,0.7405315041542053,0.6352021098136902,0.8653286099433899,0.7210639119148254,0.8475468158721924,0.744810342396187,1.7098466836399373,0.18146696354797157,0.24686432723753893,0.18506596086950314,0.0,0.0,2.058350324776648,0.8427424875875728,0.0006596522724282707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ssl_w0.01_1110000_s42_l0,3-Epoch Wavelet & SSL Screening,ssl_w0.01_1110000,I,1110000,42,3,completed,0.7146241041672541,0.37095003426074985,0.9211516034775886,0.7365909218788147,0.6287185549736023,0.8663222193717957,0.7147319912910461,0.844683825969696,0.7414059286911954,1.710421972788387,0.10474702712225943,0.24743143522899913,0.18543776975559342,0.0,0.0,2.0516542689452995,0.7389984694623013,0.0006901721554199026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ssl_global_1110000_s42_l0,3-Epoch Wavelet & SSL Screening,ssl_global_1110000,I,1110000,42,3,completed,0.7146137441281081,0.36732074320316316,0.9227334805156874,0.7324557304382324,0.6169288754463196,0.8664107322692871,0.7140277624130249,0.8415564894676208,0.7406111459184239,1.7100797472852243,0.0005507774860797635,0.24763095160009227,0.18552553427554985,0.0,0.0,2.0505357432102778,0.7638610339514921,0.0006947925216629486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R4_morlet_mag_ueg_phase_wyatt_1110000_s42_l0,3-Epoch Wavelet & SSL Screening,R4_morlet_mag_ueg_phase_wyatt_1110000,I,1110000,42,3,completed,0.7145877923010975,0.3638953506946564,0.9207249629324761,0.737818717956543,0.6323543787002563,0.8656071424484253,0.7154945731163025,0.8456314206123352,0.7495094664925407,1.7098672944445943,0.21775790972400325,0.24713088387812657,0.18513139502363077,0.0,0.0,2.0604886719763207,0.7410788068062235,0.0007380688204053867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ssl_both_infer_mean_1110000_s42_l0,3-Epoch Wavelet & SSL Screening,ssl_both_infer_mean_1110000,I,1110000,42,3,completed,0.7144938945178108,0.36594572365283967,0.9234877556994341,0.6986569762229919,0.528262734413147,0.8671282529830933,0.700579822063446,0.8146970868110657,0.7252186187913914,1.7073838198637292,0.018456909326765792,0.2508097770310382,0.1902750062971687,0.0,0.0,2.0542918159153354,0.6694129603838541,0.0007574167221555465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R6_morlet_mag_ueg_phase_wyatt_1110000_s42_l0,3-Epoch Wavelet & SSL Screening,R6_morlet_mag_ueg_phase_wyatt_1110000,I,1110000,42,3,completed,0.714480083841921,0.3807594746351242,0.9221095295919888,0.7402737736701965,0.6350650787353516,0.8653573393821716,0.7203989624977112,0.8473685383796692,0.7448586414388019,1.7096724244634844,0.10353664216680071,0.24719427228703492,0.1851550257483194,0.0,0.0,2.0546563799553432,0.7178984053679166,0.0007067501495329827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mask_fixed_wave_1110000_s42_l0,3-Epoch Wavelet & SSL Screening,mask_fixed_wave_1110000,I,1110000,42,3,completed,0.7144686898879581,0.3712092310190201,0.9213528788608053,0.7319321036338806,0.6197279691696167,0.8671311140060425,0.7089371681213379,0.8412482142448425,0.7474379522265502,1.7097302021565899,0.13711133128718325,0.24700105781216664,0.1850470641543553,0.0,0.0,2.056151412254156,0.7341372498392037,0.0008209666677604166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tf_sc32_cy4_1110000_s42_l0,3-Epoch Wavelet & SSL Screening,tf_sc32_cy4_1110000,I,1110000,42,3,completed,0.714408285477281,0.3663481712341309,0.921924997067106,0.7328717708587646,0.6163197755813599,0.8683568835258484,0.7139387726783752,0.8417529463768005,0.7456832497627107,1.709497229851591,0.17603423611478677,0.24855425023682406,0.18624374390815726,0.0,0.0,2.060013106140688,0.7247540414187432,0.0007608262578550113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R3_morlet_logmag_ueg_phase_sin_1110000_s42_l0,3-Epoch Wavelet & SSL Screening,R3_morlet_logmag_ueg_phase_sin_1110000,I,1110000,42,3,completed,0.714398385249539,0.37162346839904786,0.9219434952390366,0.7272095680236816,0.60920649766922,0.8661161065101624,0.7063062191009521,0.837761402130127,0.7443709633007578,1.7110052918570715,0.20651753179300372,0.2475347921635267,0.18558334414203134,0.0,0.0,2.061693831056247,0.7095735182705241,0.0007240203971157507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R5_morlet_mag_ueg_phase_wyatt_1110000_s42_l0,3-Epoch Wavelet & SSL Screening,R5_morlet_mag_ueg_phase_wyatt_1110000,I,1110000,42,3,completed,0.7143003533701393,0.37267027199268343,0.9212858512781669,0.7388612627983093,0.6333819031715393,0.8664299249649048,0.7167718410491943,0.8463349342346191,0.7482408367156782,1.709620093774037,0.15350311680843956,0.2464660969329143,0.18455459715540873,0.0,0.0,2.0560722066547763,0.7363674858610079,0.0006712995233355349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
