model_id,lead,feature,real_mean,real_sd,recon_mean,recon_sd,p_mean,p_var,var_ret_pct,bland_bias,loa_low,loa_high,presacan_r2,presacan_slope,direct_r2,direct_slope,mask
f_1001112_s42,V2,S,-1.189666991197488,0.6795436396203349,-1.189666991197488,0.6795436396203349,,0.999999999957862,99.99999999978345,0.0,0.0,0.0,,0.0,1.0,1.0,1001112
f_1001112_s42,V2,ST,-0.004006096788918688,0.25605599097563525,-0.004006096788918688,0.25605599097563525,,0.9999999997132022,99.99999999847478,0.0,0.0,0.0,,0.0,1.0,1.0,1001112
f_1001112_s42,V2,T,0.2972913026263949,0.20279871649263675,0.2972913026263949,0.20279871649263675,,0.9999999995439651,99.99999999756854,0.0,0.0,0.0,,0.0,1.0,1.0,1001112
f_1001112_s42,V3,R,0.8157310172325649,0.48083326796075665,0.9285274204256537,0.15299690405839733,4.4188743694904714e-23,0.0,10.124562589472935,0.11279640319308874,-0.9227921715031447,1.1483849778893223,0.9184858860555337,-1.053108006218808,0.027857601744270405,-0.05310800621880811,1001112
f_1001112_s42,V3,S,-1.0030771997690309,0.6331691227251721,-0.9521883302813123,0.149051777692176,0.00018214743384436567,0.0,5.541596043746315,0.050888869487718626,-1.1961551809360609,1.297932919911498,0.945635303199274,-0.9771648450291043,0.009409641165237454,0.022835154970895732,1001112
f_1001112_s42,V3,ST,0.00374375458701745,0.24898714762488455,-0.09402730827341417,0.13074664587295326,9.324085373255435e-68,7.473170933036709e-188,27.574475025784245,-0.09777106286043162,-0.5964641263470116,0.40092200062614836,0.7487684523688314,-0.8842480183435891,0.04859030405707217,0.11575198165641104,1001112
f_1001112_s42,V3,T,0.30536055121082706,0.19719168509428214,0.17124534225675214,0.09032183602873378,5.814823032221102e-184,1.1540127782719008e-267,20.980136904614803,-0.13411520895407492,-0.5201830382850223,0.2519526203768725,0.8009957678026843,-0.893992869502807,0.05356262338539863,0.10600713049719271,1001112
f_1001112_s42,V4,R,1.0974847420006042,0.5809179938113194,1.1097182031649693,0.20030902478030657,0.29104391179146355,0.0,11.889713106072147,0.01223346116436515,-1.0519589214801885,1.0764258438089187,0.8811191012862646,-0.8773372193079251,0.12654769406827307,0.12266278069207524,1001112
f_1001112_s42,V4,S,-0.6606020303587137,0.45505691798024683,-0.6089500514103999,0.12540713753272525,2.854832328758985e-07,0.0,7.594742747750903,0.05165197894831372,-0.8699680478453887,0.9732720057420162,0.9288858161899501,-0.9958897824101199,0.00022244188114308743,0.004110217589879749,1001112
f_1001112_s42,V4,ST,0.004266233038423416,0.19915403727013348,0.04134466540875973,0.12317219309911799,6.345417971422593e-16,2.6924393352699156e-108,38.25138093973817,0.03707843237033631,-0.38119523430677743,0.45535209904745005,0.6788181630260539,-0.8828604548721005,0.035872359886935004,0.11713954512789991,1001112
f_1001112_s42,V4,T,0.23718415844649096,0.17994117760644668,0.2958025051563897,0.08153649217451005,8.564200080808233e-51,2.0269032697901114e-274,20.532551948586633,0.05861834670989872,-0.29145514506581044,0.4086918384856079,0.8038899213143377,-0.8899608222324275,0.058972799258997635,0.11003917776757227,1001112
f_1001112_s42,V5,R,1.1444416502770292,0.5514796721012287,0.9597840608250997,0.1829696507995029,8.380781442159529e-48,0.0,11.007763773840614,-0.18465758945192934,-1.3245201942902045,0.9552050153863458,0.9010168395766136,-1.0009983923124073,9.055310687534971e-06,-0.0009983923124075374,1001112
f_1001112_s42,V5,S,-0.41611737958253026,0.3159846588918081,-0.39273877141554864,0.10579546309696744,0.0003095902232703573,0.0,11.209909120289419,0.023378608166981653,-0.5710967255448411,0.6178539418788045,0.8882044547833644,-0.9046242872497233,0.08114719294260711,0.09537571275027658,1001112
f_1001112_s42,V5,ST,-0.0012946074438960412,0.2464317135210865,0.019625540063826073,0.12384605484743946,0.00014383196639324443,2.858612338176522e-212,25.25638327063384,0.020920147507722114,-0.48376270457127357,0.5256029995867177,0.7745862698536404,-0.9196038435173162,0.02559171639035492,0.08039615648268324,1001112
f_1001112_s42,V5,T,0.19398697508686308,0.16430311458190133,0.2827652690591489,0.07588677126347727,4.1638898898078104e-128,1.7199302694224253e-262,21.33244126226675,0.08877829397228582,-0.22781711598771148,0.4053737039322831,0.7950406825766223,-0.8765918383216175,0.07139161515101454,0.1234081616783828,1001112
f_1001112_s42,V6,R,0.9589338098043361,0.7699123230380395,0.5977233868088909,0.12723346154948734,1.3375537166132164e-96,0.0,2.7309902141586098,-0.3612104229954452,-1.8740419096376473,1.151621063646757,0.9729505277284063,-0.9888686111397323,0.0045371022318532565,0.01113138886026777,1001112
f_1001112_s42,V6,S,-0.31507115332991076,0.2761391794821799,-0.39551378425898825,0.07675799555875115,1.01290022080311e-37,0.0,7.726649111207378,-0.08044263092907751,-0.6452965844983711,0.4844113226402161,0.9290933145850307,-1.0059623782984668,0.0004600953720285695,-0.0059623782984659715,1001112
f_1001112_s42,V6,ST,0.025287234155434563,0.36095167720963717,-0.019099925930573365,0.10357136255006806,2.0209267519597934e-08,0.0,8.233438599326865,-0.044387160086007925,-0.7685614396169382,0.6797871194449223,0.9217058654450649,-0.9827298234383455,0.003622532613443561,0.01727017656165552,1001112
f_1001112_s42,V6,T,0.18575826471156015,0.2991021041008398,0.22348954412811609,0.05686002172273658,5.081073252594047e-09,0.0,3.613891471621279,0.03773127941655595,-0.5529941307435796,0.6284566895766915,0.9645140998332253,-0.9896107478308975,0.0029867128407036116,0.010389252169103035,1001112
f_1001113_s42,V1,R,0.30858145499461287,0.34343775140232863,0.8866901255879649,0.22677306178459772,0.0,5.0867584375002815e-82,43.60003756542898,0.578108670593352,-0.19092165678482553,1.3471389979715296,0.6692293398653131,-0.9346023095775143,0.00980929868727952,0.06539769042248558,1001113
f_1001113_s42,V1,S,-0.833534929999663,0.48481278803298494,-0.37278354921131596,0.12900720468341978,9.876712805574619e-302,0.0,7.080758731147245,0.4607513807883471,-0.5057375927094012,1.4272403542860954,0.9318727252890613,-0.9818498221231784,0.004652452787435704,0.018150177876821442,1001113
f_1001113_s42,V1,ST,0.0053682344096954255,0.2172363041618498,0.09656648022461704,0.12479322303897764,9.549933439143532e-69,7.557597452535098e-142,33.00024709259664,0.09119824581492163,-0.37027164943619634,0.5526681410660396,0.7242002550989088,-0.922325538743715,0.018282656837074925,0.07767446125628479,1001113
f_1001113_s42,V1,T,0.1585875930242559,0.16134441871049746,0.24835953878423536,0.052574453483461306,7.610089110398858e-141,0.0,10.61797357685271,0.08977194575997946,-0.21320826997428963,0.3927521614942485,0.8939785477714737,-0.9058740129944941,0.0834406053593368,0.0941259870055059,1001113
f_1001113_s42,V2,R,0.607252386829954,0.38496394669764766,0.607252386829954,0.38496394669764766,,0.999999999872195,99.99999999932521,0.0,0.0,0.0,,0.0,1.0,1.0,1001113
f_1001113_s42,V2,S,-1.189666991197488,0.6795436396203349,-1.189666991197488,0.6795436396203349,,0.999999999957862,99.99999999978345,0.0,0.0,0.0,,0.0,1.0,1.0,1001113
f_1001113_s42,V2,ST,-0.004006096788918688,0.25605599097563525,-0.004006096788918688,0.25605599097563525,,0.9999999997132022,99.99999999847478,0.0,0.0,0.0,,0.0,1.0,1.0,1001113
f_1001113_s42,V2,T,0.2972913026263949,0.20279871649263675,0.2972913026263949,0.20279871649263675,,0.9999999995439651,99.99999999756854,0.0,0.0,0.0,,0.0,1.0,1.0,1001113
f_1001113_s42,V3,R,0.8157310172325649,0.48083326796075665,0.9359527685975247,0.15244218754665775,5.96172043364446e-26,0.0,10.051279006168231,0.12022175136495981,-0.9148333934676042,1.1552768961975237,0.9189869597386596,-1.0528526229427853,0.027791485543341512,-0.05285262294278541,1001113
f_1001113_s42,V3,S,-1.0030771997690309,0.6331691227251721,-0.9438996922980665,0.14718504857497178,1.4798795593702306e-05,0.0,5.403659006890914,0.05917750747096441,-1.1930858753353133,1.311440890277242,0.9472451583627377,-0.9820895265768951,0.00593644154506933,0.017910473423105068,1001113
f_1001113_s42,V3,ST,0.00374375458701745,0.24898714762488455,-0.09303657849896403,0.12851335235104913,1.3987316547000932e-66,2.7354770213042726e-197,26.640516781873195,-0.09678033308598148,-0.5951974809973164,0.4016368148253534,0.7565518487965858,-0.8883402146200666,0.04680054735039962,0.11165978537993364,1001113
f_1001113_s42,V3,T,0.30536055121082706,0.19719168509428214,0.16441523046620457,0.0900604385020885,6.117851416538406e-198,1.7888779037416183e-269,20.858876744800835,-0.1409453207446225,-0.5288915063557176,0.24700086486647263,0.8029998265520933,-0.8994655664620324,0.04845501725810468,0.10053443353796726,1001113
f_1001113_s42,V4,R,1.0974847420006042,0.5809179938113194,1.110167374859841,0.20087553039301848,0.27116214310274167,0.0,11.957060185131386,0.012682632859236983,-1.0458994297492703,1.071264695467744,0.8805038499799975,-0.8724072380700937,0.13615314002598794,0.12759276192990665,1001113
f_1001113_s42,V4,S,-0.6606020303587137,0.45505691798024683,-0.6113220925719983,0.1260809008564988,1.0191633165219659e-06,0.0,7.676569112547823,0.04927993778671537,-0.8743273788471945,0.9728872544206252,0.9284172672035609,-0.9977854732364436,6.388438265301039e-05,0.0022145267635561637,1001113
f_1001113_s42,V4,ST,0.004266233038423416,0.19915403727013348,0.04059924964310298,0.12386569242378583,2.6719233415137405e-15,6.533663360449709e-106,38.68332884685805,0.03633301660467956,-0.3828522207166358,0.455518253925995,0.6763979787223394,-0.8832058637910349,0.03526291728009438,0.11679413620896541,1001113
f_1001113_s42,V4,T,0.23718415844649096,0.17994117760644668,0.29589055829407734,0.0833393406474737,1.2880517712684513e-50,8.764187605437094e-261,21.450578224724353,0.0587063998475864,-0.2925617319964734,0.4099745316916462,0.7962397719140328,-0.888738623797388,0.05770983748982827,0.11126137620261235,1001113
f_1001113_s42,V5,R,1.1444416502770292,0.5514796721012287,0.9556883209341759,0.18063039244667067,2.824203956953345e-50,0.0,10.7280955670842,-0.18875332934285316,-1.3223225562437293,0.944815897558023,0.902469267649404,-0.9962737286283954,0.00012942742957469148,0.003726271371604483,1001113
f_1001113_s42,V5,S,-0.41611737958253026,0.3159846588918081,-0.3831521138969175,0.10402292655486052,3.6265981437625474e-07,0.0,10.837425868009486,0.03296526568561277,-0.5604876975943092,0.6264182289655347,0.8918177513976108,-0.9049035450958645,0.08344542186847419,0.09509645490413532,1001113
f_1001113_s42,V5,ST,-0.0012946074438960412,0.2464317135210865,0.01985879616706645,0.12404596070497928,0.000119257594048897,2.368126052554361e-211,25.337984154849092,0.02115340361096249,-0.48301371489412537,0.5253205221160504,0.7736028236063539,-0.9180807317980231,0.02648500552224309,0.08191926820197655,1001113
f_1001113_s42,V5,T,0.19398697508686308,0.16430311458190133,0.28411378861626135,0.07569924384978625,6.338459889392507e-131,5.037770600263683e-264,21.227140307700353,0.09012681352939826,-0.2272573489528919,0.40751097601168845,0.7964047033453251,-0.8795292602928888,0.06837095772046273,0.12047073970711199,1001113
f_1001113_s42,V6,R,0.9589338098043361,0.7699123230380395,0.5988822061775271,0.1295681791019455,6.543501945856689e-96,0.0,2.8321364209913584,-0.360051603626809,-1.8741149137370896,1.1540117064834714,0.9719829543866889,-0.989181573187244,0.0041325113379177755,0.010818426812756283,1001113
f_1001113_s42,V6,S,-0.31507115332991076,0.2761391794821799,-0.39253958390586696,0.07923607309713195,3.652253644247735e-35,0.0,8.233601199782935,-0.0774684305759562,-0.6426071807915652,0.4876703196396528,0.9244969622061655,-1.0039769212865701,0.0001920897373530334,-0.003976921286569131,1001113
f_1001113_s42,V6,ST,0.025287234155434563,0.36095167720963717,-0.019477698496941878,0.10395673648625524,1.5567992298598008e-08,0.0,8.29482343795683,-0.044764932652376445,-0.7692513167276361,0.6797214514228832,0.9211832169445947,-0.9828745747026358,0.00353570143845747,0.0171254252973641,1001113
f_1001113_s42,V6,T,0.18575826471156015,0.2991021041008398,0.2218671872333926,0.05689349186127394,2.191749167079148e-08,0.0,3.618147293015761,0.036108922521832454,-0.5544969341911752,0.62671477923484,0.9644624933539186,-0.9893839966867273,0.0031148407518873846,0.01061600331327308,1001113
f_1001114_s42,V1,R,0.30858145499461287,0.34343775140232863,0.8874022961340784,0.22695491006711285,0.0,1.016987809239764e-81,43.669990943817794,0.5788208411394655,-0.1902115418056849,1.347853224084616,0.6687299463832002,-0.9342560314164675,0.009897573394591729,0.065743968583533,1001114
f_1001114_s42,V1,S,-0.833534929999663,0.48481278803298494,-0.3720561813180071,0.1288940434506833,1.6229452521026971e-302,0.0,7.068342122867303,0.4614787486816559,-0.5048328705105269,1.4277903678738386,0.9319722832247394,-0.9817220866745814,0.004726456497475858,0.018277913325418355,1001114
f_1001114_s42,V1,ST,0.0053682344096954255,0.2172363041618498,0.0965951496236332,0.12475029477851853,8.778916782456473e-69,5.161181198372889e-142,32.97754714930268,0.09122691521393779,-0.3702529360784091,0.5527067665062847,0.7243870500536925,-0.9224643814466628,0.018229894773869763,0.07753561855333688,1001114
f_1001114_s42,V1,T,0.1585875930242559,0.16134441871049746,0.24839782926361598,0.05259334624548894,6.226018140076879e-141,0.0,10.625606138991854,0.08981023623936008,-0.2131895947306528,0.39281006720937295,0.8939047747616184,-0.9058952796493205,0.08334299498870372,0.09410472035067932,1001114
f_1001114_s42,V2,R,0.607252386829954,0.38496394669764766,0.607252386829954,0.38496394669764766,,0.999999999872195,99.99999999932521,0.0,0.0,0.0,,0.0,1.0,1.0,1001114
f_1001114_s42,V2,S,-1.189666991197488,0.6795436396203349,-1.189666991197488,0.6795436396203349,,0.999999999957862,99.99999999978345,0.0,0.0,0.0,,0.0,1.0,1.0,1001114
f_1001114_s42,V2,ST,-0.004006096788918688,0.25605599097563525,-0.004006096788918688,0.25605599097563525,,0.9999999997132022,99.99999999847478,0.0,0.0,0.0,,0.0,1.0,1.0,1001114
f_1001114_s42,V2,T,0.2972913026263949,0.20279871649263675,0.2972913026263949,0.20279871649263675,,0.9999999995439651,99.99999999756854,0.0,0.0,0.0,,0.0,1.0,1.0,1001114
f_1001114_s42,V3,R,0.8157310172325649,0.48083326796075665,0.9353162227461184,0.1524162478529174,1.0633815955916645e-25,0.0,10.047858628639665,0.11958520551355348,-0.9154883167681135,1.1546587277952205,0.9190215682762649,-1.0528911414742308,0.027841482945045154,-0.05289114147423045,1001114
f_1001114_s42,V3,S,-1.0030771997690309,0.6331691227251721,-0.9446188044938529,0.147429173836419,1.8632214557547287e-05,0.0,5.421599194247839,0.05845839527517801,-1.1933830396999303,1.3102998302502864,0.9470486956333278,-0.9816567975630718,0.0062061591716015985,0.018343202436928233,1001114
f_1001114_s42,V3,ST,0.00374375458701745,0.24898714762488455,-0.09300252949962952,0.12848779046690886,1.531618581061538e-66,2.1231179528746435e-197,26.62991999849177,-0.09674628408664697,-0.5951503312369384,0.4016577630636445,0.7566351729873454,-0.8883657816721681,0.046797732408399816,0.11163421832783241,1001114
f_1001114_s42,V3,T,0.30536055121082706,0.19719168509428214,0.16442869330854987,0.09003772232962358,4.805311008996039e-198,1.2440972879345377e-269,20.84835549726341,-0.14093185790227722,-0.5287144242157892,0.24685070841123477,0.8030125502894458,-0.8990933330152558,0.04883912998818879,0.10090666698474404,1001114
f_1001114_s42,V4,R,1.0974847420006042,0.5809179938113194,1.1108426342398823,0.2009255342216737,0.24653603805123253,0.0,11.96301385410088,0.01335789223927818,-1.0453672065466586,1.0720829910252148,0.8804415981468237,-0.8724942737924885,0.1358997859062387,0.12750572620751177,1001114
f_1001114_s42,V4,S,-0.6606020303587137,0.45505691798024683,-0.6111165531542325,0.12615970680293148,9.160390697475945e-07,0.0,7.686168478555744,0.04948547720448118,-0.8739913078774668,0.9729622622864291,0.9283083476245825,-0.9975859359498632,7.5820680413048e-05,0.0024140640501366826,1001114
f_1001114_s42,V4,ST,0.004266233038423416,0.19915403727013348,0.040594444309801914,0.12388162039895975,2.683712884486486e-15,7.404494129743737e-106,38.693278118603146,0.036328211271378495,-0.382831079883534,0.45548750242629094,0.6762961822920464,-0.8830847376260041,0.0353270108925293,0.11691526237399556,1001114
f_1001114_s42,V4,T,0.23718415844649096,0.17994117760644668,0.29588643180797924,0.08333856841022143,1.3082494240249462e-50,8.649476342184892e-261,21.450180696769078,0.058702273361488255,-0.29256673276685136,0.40997127948982787,0.7962437938994679,-0.8887430804235863,0.05770628382219038,0.11125691957641355,1001114
f_1001114_s42,V5,R,1.1444416502770292,0.5514796721012287,0.9570315714257754,0.1806131399056046,1.2105236385428729e-49,0.0,10.726046320911095,-0.18741007885125358,-1.3207000361866406,0.9458798784841334,0.902441664611177,-0.9960130511603194,0.00014819776620943724,0.003986948839680794,1001114
f_1001114_s42,V5,S,-0.41611737958253026,0.3159846588918081,-0.3830018179784372,0.10417501610199685,3.215927324400555e-07,0.0,10.86913934095423,0.033115561604093055,-0.560373257617488,0.626604380825674,0.8915068332078669,-0.9048004551716151,0.08338243766267883,0.09519954482838473,1001114
