dataset,model_id,target,mae,pearson_r,r2,bland_bias,loa_low,loa_high,auroc,auroc_ci_low,auroc_ci_high,auprc,auprc_ci_low,auprc_ci_high,f1,sens,spec,ppv,npv,adj_or,adj_or_ci_low,adj_or_ci_high,pval_logistic,fisher_pval,evaluation_version
ptb_xl,f_1011113_s42,ECGFounder_NONSPECIFIC_INTRAVENTRICULAR_BLOCK,,,,,,,0.670539602511335,0.6200505814007281,0.7316665205172186,0.0633121975442605,0.0500823763167469,0.0995315201703317,0.0,0.0,1.0,0.0,0.9640582347588716,,,,,1.0,missing_leads_v2
ptb_xl,f_1011113_s42,ECGFounder_NORMAL_ECG,,,,,,,0.7471834390673545,0.7287189823868222,0.7668418706944694,0.656972545405293,0.619871732153407,0.6950473978422748,0.1325757575757575,0.0726895119418483,0.9813765182186236,0.7526881720430108,0.5757719714964371,,,,,3.7249439547000207e-10,missing_leads_v2
ptb_xl,f_1011113_s42,ECGFounder_PREMATURE_VENTRICULAR_COMPLEXES,,,,,,,0.971693268680338,0.9577930073366052,0.98157028183396,0.7230798668963078,0.617944774451208,0.807842111141592,0.5183374083129584,0.9298245614035088,0.9093090211132436,0.3593220338983051,0.9957961114030478,,,,,4.83708299680699e-90,missing_leads_v2
ptb_xl,f_1011113_s42,ECGFounder_QT_HAS_LENGTHENED,,,,,,,0.9302905599201896,0.8794568183438082,0.9699063499314756,0.0845378340783295,0.0264500251786771,0.2940960736817581,0.1176470588235294,0.0909090909090909,0.997713763145862,0.1666666666666666,0.9954379562043796,,,,,0.0296874743536669,missing_leads_v2
ptb_xl,f_1011113_s42,ECGFounder_RIGHT_ATRIAL_ENLARGEMENT,,,,,,,0.8985374771480804,0.8238932205140649,0.9626046701412756,0.1200246401532156,0.0177474387742043,0.3760214000131087,0.0,0.0,1.0,0.0,0.9954504094631484,,,,,1.0,missing_leads_v2
ptb_xl,f_1011113_s42,ECGFounder_RIGHT_BUNDLE_BRANCH_BLOCK,,,,,,,0.8415443269139551,0.8069147297853816,0.8666781452009708,0.3453983726540834,0.2691189793346589,0.4191433338082447,0.1885482938114517,0.9819277108433736,0.3110236220472441,0.1042866282789507,0.9952755905511812,,,,,2.2073374112329216e-21,missing_leads_v2
ptb_xl,f_1011113_s42,ECGFounder_RIGHT_VENTRICULAR_HYPERTROPHY,,,,,,,0.6324717901799329,0.5054640806917817,0.7913786335164332,0.0166932566901014,0.0054816269958062,0.0871120341599402,0.0869565217391304,0.0833333333333333,0.9954254345837146,0.0909090909090909,0.9949702789208962,,,,,0.0585715509864038,missing_leads_v2
ptb_xl,f_1011113_s42,ECGFounder_SEPTAL_INFARCT,,,,,,,0.8336934478736923,0.8150369773636713,0.8593240249124113,0.413634861035735,0.3673624337323649,0.5087242864968239,0.2253521126760563,0.9914529914529916,0.1889002036659877,0.1271232876712328,0.9946380697050938,,,,,2.288016583047904e-17,missing_leads_v2
ptb_xl,f_1011113_s42,ECGFounder_SINUS_BRADYCARDIA,,,,,,,0.9378880623242736,0.9149165395795597,0.9621705925186844,0.2870604948837428,0.2112662828708359,0.4410051041922848,0.2719298245614035,0.96875,0.845360824742268,0.1581632653061224,0.9988925802879292,,,,,7.985626585923538e-46,missing_leads_v2
ptb_xl,f_1011113_s42,ECGFounder_SINUS_RHYTHM,,,,,,,0.7957753062099282,0.7827457118127643,0.8133157310271033,0.90802302380795,0.8936307292953105,0.9231181020054536,0.8466257668711656,0.906810035842294,0.2480916030534351,0.7939330543933054,0.4545454545454545,,,,,6.07304691780573e-18,missing_leads_v2
ptb_xl,f_1011113_s42,ECGFounder_SINUS_TACHYCARDIA,,,,,,,0.9870671769099544,0.9766721371341252,0.9951709514956812,0.7750377120421041,0.6930074027738757,0.8991505724871838,0.6960352422907489,0.9634146341463414,0.9688090737240076,0.5448275862068965,0.9985387238188016,,,,,4.701981684530649e-100,missing_leads_v2
ptb_xl,f_1011113_s42,ECGFounder_SUPRAVENTRICULAR_TACHYCARDIA,,,,,,,0.9976288189694482,0.9944432916237608,0.9994675528650628,0.4633333333333332,0.168859649122807,0.8850336700336698,0.5,0.8,0.9968080255357956,0.3636363636363636,0.9995427526291724,,,,,1.6969172457840899e-09,missing_leads_v2
ptb_xl,f_1011113_s42,ECGFounder_VENTRICULAR_TACHYCARDIA,,,,,,,0.9934336525307798,0.983529411764706,0.9996349112241396,0.4081118881118881,0.1397109440267335,0.8987813620071682,0.3636363636363636,0.8,0.9940720474236208,0.2352941176470588,0.9995414947271892,,,,,1.2211529420952416e-08,missing_leads_v2
ptb_xl,f_1011113_s42,ECGFounder_WITH_1ST_DEGREE_AV_BLOCK,,,,,,,0.6960233212465875,0.6483675311527833,0.7573730697921153,0.1853835751380874,0.1139778874424179,0.3056428933668262,0.0,0.0,1.0,0.0,0.9640582347588716,,,,,1.0,missing_leads_v2
ptb_xl,f_1011113_s42,ECGFounder_WITH_QRS_WIDENING,,,,,,,0.516676819981724,0.483551286221362,0.5452095355457276,0.1522173763888178,0.1324358558550727,0.1756525667300605,0.0,0.0,0.9994669509594882,0.0,0.8534365043240782,,,,,1.0,missing_leads_v2
ptb_xl,f_1011113_s42,ECGFounder_WOLFF_PARKINSON_WHITE,,,,,,,0.8623287671232877,0.7502004713833917,0.9781216047227292,0.3654506606485873,0.1061445453302849,0.7183279453269292,0.2222222222222222,0.125,1.0,1.0,0.9968138370505234,,,,,0.0036396724294813,missing_leads_v2
ptb_xl,f_1011113_s42,LVH_SokolowLyon,0.9814265455136298,-0.0721452611141505,0.0052049387012289,-0.907374289969676,-2.4788061239382384,0.6640575439988865,0.4891122278056952,0.4146181689910992,0.5749516453173171,0.0316423278234264,0.0228161213306836,0.050437505085697,0.0,0.0,1.0,0.0,0.9686316928069226,,,,,1.0,missing_leads_v2
ptb_xl,f_1011113_s42,QRS_Overall,18.758099174598787,0.3841075930316422,0.1475386430245613,-15.923377960289532,-48.06866279100137,16.221906870422306,0.7424686831652917,0.6615960197465454,0.8213974763581406,0.9978036661557316,0.996381106251207,0.9989822508303884,0.9958866544789764,0.9986251145737856,0.0,0.9931631722880584,0.0,8018737770243.348,0.0,inf,0.9999941457155516,1.0,missing_leads_v2
ptb_xl,f_1011113_s42,ST_Lead_I,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,legacy_v1
ptb_xl,f_1011113_s42,ST_Lead_II,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,legacy_v1
ptb_xl,f_1011113_s42,ST_Lead_III,0.0530827659133837,0.2895928058133922,0.083863993178873,0.0195844693709085,-0.182858055521061,0.2220269942628781,,,,,,,,,,,,,,,,,missing_leads_v2
ptb_xl,f_1011113_s42,ST_Lead_V1,0.1038759919859126,0.1783288668115823,0.0318011847383031,0.0925050085819504,-0.0983094783321882,0.2833194954960891,,,,,,,,,,,,,,,,,missing_leads_v2
ptb_xl,f_1011113_s42,ST_Lead_V2,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,legacy_v1
ptb_xl,f_1011113_s42,ST_Lead_V3,0.1602834817897968,0.3280769924021733,0.1076345129436557,-0.1533446050007701,-0.3550633446837268,0.0483741346821866,,,,,,,,,,,,,,,,,missing_leads_v2
ptb_xl,f_1011113_s42,ST_Lead_V4,0.0821255242742977,0.1861292271034821,0.0346440891821396,0.054470174036804,-0.1805315103830008,0.2894718584566089,,,,,,,,,,,,,,,,,missing_leads_v2
ptb_xl,f_1011113_s42,ST_Lead_V5,0.0602004773341787,0.1354212505174045,0.0183389150916976,0.0001869571856845,-0.2147568463005247,0.2151307606718938,,,,,,,,,,,,,,,,,missing_leads_v2
ptb_xl,f_1011113_s42,ST_Lead_V6,0.0490597317410385,0.2615916680638076,0.0684302008004054,-0.0107158880127936,-0.1758298223169294,0.154398046291342,,,,,,,,,,,,,,,,,missing_leads_v2
ptb_xl,f_1011113_s42,ST_Lead_aVF,0.0410837748736139,0.2612014438244407,0.0682261942559724,0.0007280786219157,-0.1925572752704841,0.1940134325143157,,,,,,,,,,,,,,,,,missing_leads_v2
ptb_xl,f_1011113_s42,ST_Lead_aVL,0.1005147720980189,-0.0352488847107782,0.0012424838733537,0.0963810073074041,-0.0444585710811857,0.237220585695994,,,,,,,,,,,,,,,,,missing_leads_v2
ptb_xl,f_1011113_s42,ST_Lead_aVR,0.0577144342367343,0.0996487965542218,0.0099298826547047,-0.04439155274593,-0.1583489375941299,0.0695658321022698,,,,,,,,,,,,,,,,,missing_leads_v2
ptb_xl,f_1011113_s42,Signal_Lead_I,0.0,0.9999999618551978,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,missing_leads_v2
ptb_xl,f_1011113_s42,Signal_Lead_II,0.0,0.9999999598747066,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,missing_leads_v2
ptb_xl,f_1011113_s42,Signal_Lead_III,0.09620668769093,0.3325644524033418,-0.7147262079562384,0.0110064150035137,-0.2844331793907342,0.3064460093977617,,,,,,,,,,,,,,,,,missing_leads_v2
ptb_xl,f_1011113_s42,Signal_Lead_V1,0.1720890074859818,-0.3108293237963084,-3.002158252739036,0.0903191753155706,-0.528849020825905,0.7094873714570463,,,,,,,,,,,,,,,,,missing_leads_v2
ptb_xl,f_1011113_s42,Signal_Lead_V2,0.0,0.9999999585182058,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,missing_leads_v2
ptb_xl,f_1011113_s42,Signal_Lead_V3,0.2011996370909373,0.64519583731735,-0.1383004240397406,-0.0943051790093691,-0.6093571682977688,0.4207468102790304,,,,,,,,,,,,,,,,,missing_leads_v2
ptb_xl,f_1011113_s42,Signal_Lead_V4,0.1490864680811227,0.6978342263271772,0.0385804153798287,0.0439479201777745,-0.381793190397061,0.4696890307526101,,,,,,,,,,,,,,,,,missing_leads_v2
ptb_xl,f_1011113_s42,Signal_Lead_V5,0.1413810456465823,0.6375472597525831,-0.1038427835502253,0.0215768663432863,-0.3977127514789458,0.4408664841655184,,,,,,,,,,,,,,,,,missing_leads_v2
ptb_xl,f_1011113_s42,Signal_Lead_V6,0.1528873894741766,0.3911632357306855,-0.5320289902005556,-0.017703489873526,-0.4759842362461554,0.4405772564991033,,,,,,,,,,,,,,,,,missing_leads_v2
ptb_xl,f_1011113_s42,Signal_Lead_aVF,0.0777694402787364,0.4498913950566597,-0.4879223643658274,-0.0004139198154771,-0.2535795192717044,0.2527516796407502,,,,,,,,,,,,,,,,,missing_leads_v2
ptb_xl,f_1011113_s42,Signal_Lead_aVL,0.1231682879030433,0.1104194509527445,-1.7634648632013192,0.0475743317880791,-0.2782005362557887,0.373349199831947,,,,,,,,,,,,,,,,,missing_leads_v2
ptb_xl,f_1011113_s42,Signal_Lead_aVR,0.0868351061302366,0.6188583819826825,-0.2139593803738795,-0.0246608712433629,-0.2646375463742205,0.2153158038874946,,,,,,,,,,,,,,,,,missing_leads_v2
ptb_xl,f_1011114_s42,Delineation_Missing_Lead_Coverage,0.9358721488899004,,,,,,,,,,,,,,,,,,,,,,missing_leads_v2
ptb_xl,f_1011114_s42,ECGFounder_ANTERIOR_INFARCT,,,,,,,0.5202694670101049,0.4114298399782096,0.6420903937657798,0.0181151979770481,0.0134140786082386,0.029926651732806,0.0,0.0,1.0,0.0,0.9840764331210192,,,,,1.0,missing_leads_v2
ptb_xl,f_1011114_s42,ECGFounder_ANTEROLATERAL_INFARCT,,,,,,,0.7514714161420748,0.6558193559240056,0.8059974641101739,0.0684433054166238,0.0251517453264156,0.1384899012625632,0.0606060606060606,0.037037037037037,0.9976969138645784,0.1666666666666666,0.9881386861313868,,,,,0.0715556225906628,missing_leads_v2
ptb_xl,f_1011114_s42,ECGFounder_ANTEROLATERAL_LEADS,,,,,,,0.661073682415146,0.6076849400355168,0.7572135201679949,0.0595951431796748,0.0430090783313706,0.0922066696553135,0.0,0.0,1.0,0.0,0.9699727024567788,,,,,1.0,missing_leads_v2
ptb_xl,f_1011114_s42,ECGFounder_ANTEROSEPTAL_INFARCT,,,,,,,0.7585143697669156,0.7324303911142888,0.7878374362889747,0.2438131712428417,0.2137416887164347,0.2961886134344033,0.0084745762711864,0.0042735042735042,0.99949083503055,0.5,0.8938979963570127,,,,,0.2016303148101286,missing_leads_v2
ptb_xl,f_1011114_s42,ECGFounder_ATRIAL_FIBRILLATION,,,,,,,0.974915753459896,0.9608026162546064,0.9871686973052998,0.8918826478096719,0.8458122777966051,0.9373507979564216,0.8298507462686567,0.9144736842105264,0.978494623655914,0.7595628415300546,0.9935483870967742,,,,,1.8702579550755857e-163,missing_leads_v2
ptb_xl,f_1011114_s42,ECGFounder_ATRIAL_FLUTTER,,,,,,,0.9632913868422768,0.8846614411788842,0.998636376430874,0.4492968546876902,0.0481999209331904,0.8385182998819363,0.3448275862068966,0.7142857142857143,0.9922409858512096,0.2272727272727272,0.9990808823529412,,,,,1.282703629089525e-09,missing_leads_v2
ptb_xl,f_1011114_s42,ECGFounder_ELECTRONIC_ATRIAL_PACEMAKER,,,,,,,0.6880019749835418,0.5926686908732295,0.7526233612226476,0.0449114054853139,0.0178265877069004,0.1194522686037656,0.0,0.0,1.0,0.0,0.9872611464968152,,,,,1.0,missing_leads_v2
ptb_xl,f_1011114_s42,ECGFounder_INFERIOR_INFARCT,,,,,,,0.609961266697312,0.5829884983404962,0.644847853326796,0.1884644304889846,0.1581385135620489,0.2420479609046316,0.0,0.0,1.0,0.0,0.87852593266606,,,,,1.0,missing_leads_v2
ptb_xl,f_1011114_s42,ECGFounder_LATERAL_INFARCT,,,,,,,0.7255433746425166,0.68009247063866,0.7640462618753304,0.1488288046916274,0.1020665966590197,0.2142749807072799,0.1685575364667747,0.52,0.7783603431839847,0.1005802707930367,0.9714455681142176,,,,,2.7096895740246776e-10,missing_leads_v2
ptb_xl,f_1011114_s42,ECGFounder_LEFT_ANTERIOR_FASCICULAR_BLOCK,,,,,,,0.8260599335419244,0.8023838775575803,0.8550955760509676,0.3906506286546959,0.3538916187435056,0.4574546527651198,0.0,0.0,1.0,0.0,0.9262966333030028,,,,,1.0,missing_leads_v2
ptb_xl,f_1011114_s42,ECGFounder_LEFT_ATRIAL_ENLARGEMENT,,,,,,,0.5767846099478753,0.5224564376537344,0.6462452068796533,0.0243174906101935,0.0175355604306048,0.049871461798287,0.0440881763527054,0.5238095238095238,0.5667903525046383,0.0230125523012552,0.9838969404186796,,,,,0.2723571092393189,missing_leads_v2
ptb_xl,f_1011114_s42,ECGFounder_LEFT_BUNDLE_BRANCH_BLOCK,,,,,,,0.953764951069228,0.9084487359803816,0.9758550871059236,0.6302034275542402,0.4796727373149358,0.7240976355888126,0.0317460317460317,0.0161290322580645,1.0,1.0,0.97223486572599,,,,,0.0282074613284804,missing_leads_v2
ptb_xl,f_1011114_s42,ECGFounder_LEFT_POSTERIOR_FASCICULAR_BLOCK,,,,,,,0.6781090723751274,0.596020940083658,0.7958595158288337,0.0160955948351967,0.0088287613966679,0.0307872324108482,0.0,0.0,1.0,0.0,0.991810737033667,,,,,1.0,missing_leads_v2
ptb_xl,f_1011114_s42,ECGFounder_LEFT_VENTRICULAR_HYPERTROPHY,,,,,,,0.7231230525527876,0.6911648845473656,0.7633317699097847,0.2539551443601875,0.2172515330807587,0.3017379832359315,0.0085106382978723,0.0042735042735042,1.0,1.0,0.8939462903959945,,,,,0.1064604185623293,missing_leads_v2
ptb_xl,f_1011114_s42,ECGFounder_LOW_VOLTAGE_QRS,,,,,,,0.5703459190295197,0.5466049369513387,0.5993271140616919,0.1742377969142486,0.1599902339720738,0.2033968614398919,0.2502482621648461,0.391304347826087,0.7020255863539445,0.183941605839416,0.8704560475875743,,,,,0.0011039476003362,missing_leads_v2
ptb_xl,f_1011114_s42,ECGFounder_Macro_150,,,,,,,0.7837220507852198,,,0.3089658525031225,,,,,,,,,,,,,missing_leads_v2
ptb_xl,f_1011114_s42,ECGFounder_NONSPECIFIC_INTRAVENTRICULAR_BLOCK,,,,,,,0.6711668389077723,0.6208033750654599,0.7323404367945683,0.0634719726767004,0.0502260103004816,0.0998847902654597,0.0,0.0,1.0,0.0,0.9640582347588716,,,,,1.0,missing_leads_v2
ptb_xl,f_1011114_s42,ECGFounder_NORMAL_ECG,,,,,,,0.7471153320636842,0.7285165052523769,0.7667493317490947,0.656899220073133,0.6198318642461914,0.6949190515847037,0.1342155009451796,0.0737279335410176,0.9805668016194332,0.7473684210526316,0.5758440323347599,,,,,5.309544206102632e-10,missing_leads_v2
ptb_xl,f_1011114_s42,ECGFounder_PREMATURE_VENTRICULAR_COMPLEXES,,,,,,,0.9717269421153653,0.9578095647848957,0.98154586300712,0.7226066976149914,0.6181399466079324,0.8074408514579138,0.5208845208845209,0.9298245614035088,0.9102687140115164,0.3617747440273037,0.9958005249343832,,,,,1.99826129566225e-90,missing_leads_v2
ptb_xl,f_1011114_s42,ECGFounder_QT_HAS_LENGTHENED,,,,,,,0.930165856091782,0.8791825384828398,0.969827673722146,0.0844689711209752,0.0264248533836609,0.2940942921129363,0.1176470588235294,0.0909090909090909,0.997713763145862,0.1666666666666666,0.9954379562043796,,,,,0.0296874743536669,missing_leads_v2
ptb_xl,f_1011114_s42,ECGFounder_RIGHT_ATRIAL_ENLARGEMENT,,,,,,,0.8984917733089579,0.8240320651329185,0.9626615472173454,0.1267310213173659,0.0176756593123334,0.3965617674733803,0.0,0.0,1.0,0.0,0.9954504094631484,,,,,1.0,missing_leads_v2
ptb_xl,f_1011114_s42,ECGFounder_RIGHT_BUNDLE_BRANCH_BLOCK,,,,,,,0.8415443269139551,0.8071256610278222,0.8666993766870079,0.3455920640848922,0.2691730432438455,0.419455677745599,0.1890951276102088,0.9819277108433736,0.3134842519685039,0.1046213093709884,0.9953125,,,,,1.138746700764019e-21,missing_leads_v2
ptb_xl,f_1011114_s42,ECGFounder_RIGHT_VENTRICULAR_HYPERTROPHY,,,,,,,0.632509911558402,0.5073619380589498,0.792138469368964,0.0167015022512224,0.0055122575997259,0.0871497073627276,0.0869565217391304,0.0833333333333333,0.9954254345837146,0.0909090909090909,0.9949702789208962,,,,,0.0585715509864038,missing_leads_v2
ptb_xl,f_1011114_s42,ECGFounder_SEPTAL_INFARCT,,,,,,,0.8341318954862743,0.815548301451903,0.8596791122087506,0.4131981028683695,0.3663104911797075,0.5076218675772404,0.22568093385214,0.9914529914529916,0.190427698574338,0.1273326015367727,0.9946808510638298,,,,,1.3350318477452525e-17,missing_leads_v2
ptb_xl,f_1011114_s42,ECGFounder_SINUS_BRADYCARDIA,,,,,,,0.9379063671508904,0.914872570204422,0.9622249411540406,0.2881167630828737,0.2114277838605263,0.4418997638554215,0.2719298245614035,0.96875,0.845360824742268,0.1581632653061224,0.9988925802879292,,,,,7.985626585923538e-46,missing_leads_v2
ptb_xl,f_1011114_s42,ECGFounder_SINUS_RHYTHM,,,,,,,0.7956390735724644,0.7825742135642979,0.8131473159100603,0.9078903152339934,0.8935139122233271,0.9230412060474392,0.8466257668711656,0.906810035842294,0.2480916030534351,0.7939330543933054,0.4545454545454545,,,,,6.07304691780573e-18,missing_leads_v2
ptb_xl,f_1011114_s42,ECGFounder_SINUS_TACHYCARDIA,,,,,,,0.9870729402001014,0.9766995162346402,0.995197490460038,0.7748961146419648,0.6928268116304599,0.8988144264838691,0.6960352422907489,0.9634146341463414,0.9688090737240076,0.5448275862068965,0.9985387238188016,,,,,4.701981684530649e-100,missing_leads_v2
ptb_xl,f_1011114_s42,ECGFounder_SUPRAVENTRICULAR_TACHYCARDIA,,,,,,,0.9976288189694482,0.9944432916237608,0.9994675528650628,0.4633333333333332,0.168859649122807,0.8850336700336698,0.5,0.8,0.9968080255357956,0.3636363636363636,0.9995427526291724,,,,,1.6969172457840899e-09,missing_leads_v2
ptb_xl,f_1011114_s42,ECGFounder_VENTRICULAR_TACHYCARDIA,,,,,,,0.99343365253078,0.983529411764706,0.9996349112241396,0.4081118881118881,0.1397109440267335,0.8987813620071682,0.3636363636363636,0.8,0.9940720474236208,0.2352941176470588,0.9995414947271892,,,,,1.2211529420952416e-08,missing_leads_v2
ptb_xl,f_1011114_s42,ECGFounder_WITH_1ST_DEGREE_AV_BLOCK,,,,,,,0.6959038476472661,0.6481211028507263,0.7571215690803491,0.1854967322309895,0.1140149365526828,0.3054768836652786,0.0,0.0,1.0,0.0,0.9640582347588716,,,,,1.0,missing_leads_v2
ptb_xl,f_1011114_s42,ECGFounder_WITH_QRS_WIDENING,,,,,,,0.5173870002251387,0.4841090740949431,0.5457734256253384,0.1524958373118615,0.132755394151378,0.175879954522806,0.0,0.0,0.9994669509594882,0.0,0.8534365043240782,,,,,1.0,missing_leads_v2
ptb_xl,f_1011114_s42,ECGFounder_WOLFF_PARKINSON_WHITE,,,,,,,0.8623287671232877,0.7500221638599394,0.9780629231031164,0.3651198477340047,0.1061348067662388,0.7183409213766094,0.2222222222222222,0.125,1.0,1.0,0.9968138370505234,,,,,0.0036396724294813,missing_leads_v2
ptb_xl,f_1011114_s42,LVH_SokolowLyon,0.981127594377595,-0.072092894129643,0.0051973853839879,-0.906877138295291,-2.478895433083023,0.6651411564924407,0.488749759198613,0.4128244510372501,0.5668864147961796,0.0316492443204494,0.0225945411183441,0.049618772541258,0.0,0.0,1.0,0.0,0.9686147186147186,,,,,1.0,missing_leads_v2
ptb_xl,f_1011114_s42,QRS_Overall,18.6777449059716,0.3841293357298643,0.1475553465682666,-15.801692243925377,-47.93943290564934,16.336048417798594,0.7528872593950504,0.6714544807256283,0.8300765130674002,0.9978983801821002,0.9965280242791064,0.999045997668563,0.9958866544789764,0.9986251145737856,0.0,0.9931631722880584,0.0,8018737770243.348,0.0,inf,0.9999941457155516,1.0,missing_leads_v2
ptb_xl,f_1011114_s42,ST_Lead_I,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,legacy_v1
ptb_xl,f_1011114_s42,ST_Lead_II,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,legacy_v1
ptb_xl,f_1011114_s42,ST_Lead_III,0.0529791885875148,0.2942174625122875,0.0865639152471693,0.019595722880119,-0.1823753449100948,0.2215667906703329,,,,,,,,,,,,,,,,,missing_leads_v2
ptb_xl,f_1011114_s42,ST_Lead_V1,0.1036040920756216,0.1774010631493485,0.0314711372065191,0.0921722001787001,-0.0987894746044272,0.2831338749618275,,,,,,,,,,,,,,,,,missing_leads_v2
ptb_xl,f_1011114_s42,ST_Lead_V2,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,legacy_v1
ptb_xl,f_1011114_s42,ST_Lead_V3,0.1603231558924328,0.3300777180852066,0.1089512999763371,-0.1533828042667258,-0.3549347721114645,0.0481691635780127,,,,,,,,,,,,,,,,,missing_leads_v2
ptb_xl,f_1011114_s42,ST_Lead_V4,0.0822795384166082,0.181138162201111,0.032811033805596,0.0545244754623754,-0.1810186865628598,0.2900676374876106,,,,,,,,,,,,,,,,,missing_leads_v2
ptb_xl,f_1011114_s42,ST_Lead_V5,0.0600668478669835,0.1317353462642855,0.0173542014553712,0.0001907075755418,-0.2146916813258047,0.2150730964768885,,,,,,,,,,,,,,,,,missing_leads_v2
ptb_xl,f_1011114_s42,ST_Lead_V6,0.0491337694274154,0.2529595724638022,0.0639885453010695,-0.0107479830376898,-0.1766036341222714,0.1551076680468918,,,,,,,,,,,,,,,,,missing_leads_v2
ptb_xl,f_1011114_s42,ST_Lead_aVF,0.0409479805784306,0.2615578860315711,0.0684125277453043,0.0005069423677513,-0.1927988554133105,0.1938127401488132,,,,,,,,,,,,,,,,,missing_leads_v2
ptb_xl,f_1011114_s42,ST_Lead_aVL,0.1004395612685899,-0.0347876943182546,0.0012101836759803,0.0964498758145634,-0.0436245845473531,0.2365243361764799,,,,,,,,,,,,,,,,,missing_leads_v2
ptb_xl,f_1011114_s42,ST_Lead_aVR,0.0576699261860042,0.1030007599337813,0.0106091565469364,-0.0443970471926762,-0.1580948883885116,0.0693007940031592,,,,,,,,,,,,,,,,,missing_leads_v2
ptb_xl,f_1011114_s42,Signal_Lead_I,0.0,0.9999999618551978,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,missing_leads_v2
ptb_xl,f_1011114_s42,Signal_Lead_II,0.0,0.9999999598747066,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,missing_leads_v2
ptb_xl,f_1011114_s42,Signal_Lead_III,0.0962385693526859,0.3321131850597806,-0.7155580942788345,0.0110112414613852,-0.2845271046493581,0.3065495875721288,,,,,,,,,,,,,,,,,missing_leads_v2
ptb_xl,f_1011114_s42,Signal_Lead_V1,0.1720861629241696,-0.3126913949031241,-3.007144048945329,0.0903509048186327,-0.5293143860476908,0.7100161956849562,,,,,,,,,,,,,,,,,missing_leads_v2
ptb_xl,f_1011114_s42,Signal_Lead_V2,0.0,0.9999999585182058,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,missing_leads_v2
ptb_xl,f_1011114_s42,Signal_Lead_V3,0.2010700851882323,0.6460263664948338,-0.1365604665199765,-0.0942992064923821,-0.6088989500244965,0.4203005370397322,,,,,,,,,,,,,,,,,missing_leads_v2
ptb_xl,f_1011114_s42,Signal_Lead_V4,0.1491034221621361,0.6977898202053134,0.0377539171244999,0.0439859232952174,-0.3818536654647828,0.4698255120552178,,,,,,,,,,,,,,,,,missing_leads_v2
ptb_xl,f_1011114_s42,Signal_Lead_V5,0.1414062624689552,0.6377398741169136,-0.105044747480581,0.0215987146032826,-0.3977702950828468,0.440967724289412,,,,,,,,,,,,,,,,,missing_leads_v2
ptb_xl,f_1011114_s42,Signal_Lead_V6,0.1528781837952045,0.3917165794188718,-0.5312125662346163,-0.0177014657098276,-0.4758353983348216,0.4404324669151663,,,,,,,,,,,,,,,,,missing_leads_v2
ptb_xl,f_1011114_s42,Signal_Lead_aVF,0.0776546775360418,0.4508108714207748,-0.483851273082217,-0.0004004338848769,-0.2532669146671455,0.2524660468973916,,,,,,,,,,,,,,,,,missing_leads_v2
ptb_xl,f_1011114_s42,Signal_Lead_aVL,0.1231462890278034,0.110896904141063,-1.7629924447340777,0.0476085060167147,-0.2780728717408413,0.3732898837742707,,,,,,,,,,,,,,,,,missing_leads_v2
ptb_xl,f_1011114_s42,Signal_Lead_aVR,0.0868786853120497,0.6185632049480875,-0.2133493460901808,-0.024683111551581,-0.2646384184164727,0.2152721953133106,,,,,,,,,,,,,,,,,missing_leads_v2
ptb_xl,f_1100000_s42,Delineation_Missing_Lead_Coverage,0.9328377079856368,,,,,,,,,,,,,,,,,,,,,,missing_leads_v2
ptb_xl,f_1100000_s42,ECGFounder_ANTERIOR_INFARCT,,,,,,,0.6000132091671619,0.5342613054648687,0.671178485719113,0.0217936254152478,0.015491218841138,0.0355265296385589,0.0,0.0,0.9935275080906149,0.0,0.9839743589743588,,,,,1.0,missing_leads_v2
ptb_xl,f_1100000_s42,ECGFounder_ANTEROLATERAL_INFARCT,,,,,,,0.8139959397444427,0.7289649757568663,0.9336376942060812,0.308482939585179,0.2016416145424057,0.5364750735092487,0.0714285714285714,0.037037037037037,1.0,1.0,0.9881656804733728,,,,,0.0122838944494995,missing_leads_v2
ptb_xl,f_1100000_s42,ECGFounder_ANTEROLATERAL_LEADS,,,,,,,0.8196386946386947,0.7785274596958283,0.876216383850962,0.1078204613447415,0.0749635142520843,0.1779468730959995,0.0,0.0,1.0,0.0,0.9699727024567788,,,,,1.0,missing_leads_v2
ptb_xl,f_1100000_s42,ECGFounder_ANTEROSEPTAL_INFARCT,,,,,,,0.9274962139015092,0.905197542365064,0.943780498128802,0.7230058134632426,0.6728775487013082,0.7710636764656412,0.1992337164750957,0.1111111111111111,0.99949083503055,0.9629629629629628,0.9041916167664672,,,,,3.422381062592108e-25,missing_leads_v2
